Filename,Words,AWL,TTR,LDE,ABLE,AMP,ASPECT,BEMA,CC,CD,CONC,COND,CONT,CUZ,DEMO,DMA,DOAUX,DT,DWNT,ELAB,EMPH,EX,FPUH,FREQ,GTO,HDG,HGOT,IN,JJAT,JJPR,MDCA,MDCO,MDMM,MDNE,MDWO,MDWS,NCOMP,NN,PASS,PEAS,PGET,PIT,PLACE,POLITE,POS,PP1P,PP1S,PP2,PP3f,PP3m,PP3t,PROG,QUAN,QUPR,QUTAG,RB,RP,SPLIT,STPR,THATD,THRC,THSC,TIME,URL,VBD,VBG,VBN,VIMP,VPRT,WHQU,WHSC,XX0,YNQU,ACT,CAUSE,COMM,COMPAR,EXIST,INother,JJATDother,JJATother,JJCOLR,JJEPSTother,JJEVAL,JJPRother,JJREL,JJSIZE,JJTIME,JJTOPIC,MDPOSSCall,MDPREDall,MENTAL,NNABSPROC,NNCOG,NNCONC,NNGRP,NNHUMAN,NNP,NNPLACE,NNQUANT,NNTECH,NNother,NOMZ,NSTNCother,OCCUR,PASSall,PP1all,PP3all,PrepNSTNC,RATT,RBother,RFACT,RNONFACT,RSTNCall,SUPER,THRCother,THSCother,ThJATT,ThJEVL,ThJFCT,ThJSTNCall,ThSTNCall,ThVATT,ThVCOMM,ThVFCT,ThVLIK,ThVSTNCall,ToJABL,ToJCRTN,ToJEASE,ToJEFCT,ToJEVAL,ToJSTNCall,ToNSTNC,ToSTNCall,ToVDSR,ToVEFRT,ToVMNTL,ToVPROB,ToVSPCH,ToVSTNCall,WHSCother,WhVCOM,WhVFCT,WhVLIK,WhVSTNCall
PEP_C2_Conversation002.txt,794,3.8904,0.4475,0.4358,0.0,0.0,1.6949,24.5763,13.5593,1.5113,0.0,0.8475,27.9661,0.8475,1.7632,1.7632,10.1695,23.6559,0.0,0.0,0.5038,2.5424,1.5113,0.0,0.8475,0.1259,0.0,8.4383,6.4516,22.0339,5.0847,2.5424,0.8475,1.6949,7.6271,1.6949,9.1398,23.4257,3.3898,0.8475,0.8475,20.339,1.6949,0.2519,0.5376,0.0,40.678,27.1186,0.0,0.8475,5.9322,6.7797,9.6774,4.2373,0.0,1.3854,1.6949,0.8475,1.6949,3.3898,3.3898,5.9322,0.8475,0.0,5.0847,5.0847,0.0,1.6949,73.7288,10.1695,6.7797,6.7797,1.7632,27.1186,5.0847,6.7797,0.5038,0.8475,7.9345,0.5376,3.2258,0.0,0.5376,3.7634,12.7119,0.0,0.5376,1.0753,0.0,8.4746,10.1695,34.7458,10.2151,1.6129,2.6882,1.0753,7.5269,22.5806,3.2258,2.6882,0.0,8.6902,2.1505,0.0,0.0,4.2373,40.678,6.7797,0.0,0.0,1.1335,0.2519,0.0,0.2519,0.1259,3.3898,0.8475,0.0,0.0,0.8475,0.8475,0.7557,0.0,0.0,2.5424,1.6949,4.2373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2519,1.6949,0.0,0.0,0.0,0.0,1.6949,6.7797,0.0,0.0,0.0,0.0
PEP_C2_Conversation003.txt,748,4.3503,0.48,0.4626,0.0,0.1337,0.0,40.0,28.8889,1.2032,0.0,1.1111,24.4444,0.0,1.2032,1.2032,6.6667,23.0415,0.0,2.2222,1.3369,1.1111,1.4706,3.3333,0.0,0.0,0.0,11.4973,8.7558,16.6667,6.6667,2.2222,0.0,0.0,1.1111,0.0,5.9908,29.0107,2.2222,0.0,0.0,11.1111,6.6667,0.4011,1.3825,4.4444,40.0,15.5556,0.0,14.4444,3.3333,12.2222,6.9124,3.3333,0.0,1.6043,0.0,3.3333,1.1111,2.2222,0.0,3.3333,6.6667,0.0,15.5556,6.6667,5.5556,3.3333,71.1111,6.6667,5.5556,5.5556,0.6684,18.8889,0.0,15.5556,0.2674,5.5556,10.6952,0.0,6.4516,0.0,0.0,3.2258,7.7778,0.0,0.4608,0.4608,0.0,8.8889,1.1111,14.4444,11.9816,0.9217,4.1475,0.0,4.1475,37.3272,3.2258,0.9217,1.3825,7.8877,1.8433,0.0,1.1111,2.2222,44.4444,17.7778,0.9217,0.0,1.3369,0.4011,0.0,0.4011,0.1337,0.0,1.1111,0.0,0.0,0.0,0.0,0.2674,0.0,1.1111,0.0,1.1111,2.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4011,3.3333,0.0,0.0,0.0,0.0,3.3333,4.4444,0.0,1.1111,0.0,1.1111
PEP_C3_Conversation001.txt,698,4.2364,0.5,0.4427,0.0,0.2865,6.8182,29.5455,29.5455,2.0057,1.1364,1.1364,18.1818,1.1364,1.2894,0.4298,3.4091,35.9281,0.5731,1.1364,1.2894,2.2727,0.7163,2.2727,0.0,0.0,0.0,10.1719,11.976,22.7273,2.2727,0.0,2.2727,0.0,1.1364,0.0,2.994,23.9255,2.2727,4.5455,0.0,13.6364,6.8182,0.0,1.7964,11.3636,25.0,13.6364,10.2273,7.9545,5.6818,2.2727,4.7904,5.6818,0.0,2.7221,4.5455,2.2727,1.1364,2.2727,2.2727,4.5455,4.5455,0.0,14.7727,10.2273,3.4091,0.0,79.5455,6.8182,12.5,5.6818,0.2865,30.6818,3.4091,5.6818,0.2865,2.2727,9.4556,0.5988,8.3832,0.0,1.7964,2.3952,12.5,2.3952,0.0,0.0,0.0,4.5455,1.1364,19.3182,6.5868,0.5988,5.3892,0.5988,22.7545,24.5509,5.3892,1.7964,0.5988,4.7278,8.982,0.0,2.2727,2.2727,36.3636,23.8636,0.0,0.0,2.5788,0.1433,0.0,0.1433,0.7163,2.2727,2.2727,0.0,0.0,0.0,0.0,0.2865,0.0,1.1364,1.1364,0.0,2.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4298,1.1364,1.1364,0.0,0.0,1.1364,3.4091,11.3636,0.0,1.1364,0.0,1.1364
PEP_C3_Conversation002.txt,420,4.0857,0.47,0.4929,0.0,0.2381,0.0,19.2982,17.5439,1.4286,0.0,3.5088,31.5789,0.0,1.4286,0.9524,1.7544,25.4386,0.0,0.0,1.1905,5.2632,2.1429,0.0,0.0,0.2381,0.0,5.4762,16.6667,17.5439,15.7895,0.0,0.0,3.5088,0.0,8.7719,6.1404,27.1429,10.5263,0.0,0.0,15.7895,0.0,0.4762,0.8772,5.2632,31.5789,22.807,0.0,0.0,17.5439,10.5263,5.2632,1.7544,0.0,3.3333,0.0,5.2632,0.0,5.2632,1.7544,0.0,8.7719,0.0,1.7544,0.0,1.7544,5.2632,64.9123,5.2632,8.7719,7.0175,1.4286,26.3158,1.7544,12.2807,0.2381,1.7544,5.4762,0.0,7.8947,0.0,0.0,9.6491,8.7719,0.0,1.7544,0.0,0.0,15.7895,8.7719,26.3158,2.6316,0.8772,7.0175,0.0,7.8947,37.7193,1.7544,1.7544,0.8772,8.0952,1.7544,0.8772,0.0,10.5263,36.8421,17.5439,0.0,0.0,2.8571,0.4762,0.0,0.4762,0.2381,1.7544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2632,0.0,1.7544,1.7544,3.5088
PEP_C3_Conversation003.txt,425,4.6494,0.505,0.4518,0.0,0.2353,2.2222,13.3333,17.7778,1.1765,0.0,8.8889,4.4444,0.0,1.6471,0.2353,13.3333,30.9091,0.0,0.0,0.2353,2.2222,0.0,2.2222,0.0,0.0,0.0,13.6471,26.3636,2.2222,13.3333,2.2222,0.0,4.4444,2.2222,2.2222,2.7273,25.8824,8.8889,4.4444,0.0,8.8889,2.2222,0.0,2.7273,17.7778,0.0,20.0,0.0,4.4444,2.2222,0.0,9.0909,13.3333,0.0,1.4118,0.0,4.4444,2.2222,0.0,6.6667,6.6667,6.6667,0.0,24.4444,8.8889,13.3333,0.0,51.1111,8.8889,20.0,13.3333,0.2353,24.4444,0.0,17.7778,0.2353,11.1111,13.4118,0.9091,18.1818,0.0,0.9091,0.0,2.2222,2.7273,0.0,0.0,0.9091,15.5556,4.4444,37.7778,20.0,2.7273,1.8182,0.0,14.5455,17.2727,1.8182,2.7273,3.6364,7.5294,3.6364,0.0,4.4444,8.8889,17.7778,6.6667,0.0,0.0,1.4118,0.0,0.0,0.0,0.7059,6.6667,0.0,0.0,0.0,0.0,0.0,0.7059,0.0,4.4444,0.0,2.2222,6.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7778,0.0,2.2222,0.0,2.2222
PEP_C3_Conversation004.txt,735,3.9701,0.5075,0.419,0.0,0.6803,5.5046,19.2661,22.0183,1.2245,0.9174,0.9174,11.9266,0.0,1.2245,1.4966,9.1743,25.0,0.0,0.9174,0.8163,0.0,2.3129,4.5872,0.0,0.0,0.9174,8.5714,10.0,15.5963,3.6697,0.9174,0.9174,3.6697,2.7523,0.9174,7.7778,24.4898,0.0,5.5046,0.0,11.0092,0.9174,0.1361,1.6667,2.7523,26.6055,21.1009,23.8532,9.1743,3.6697,3.6697,3.8889,1.8349,0.9174,2.1769,1.8349,0.9174,0.0,3.6697,0.9174,2.7523,6.422,0.0,39.4495,4.5872,0.9174,6.422,41.2844,5.5046,11.0092,7.3394,0.9524,26.6055,5.5046,11.0092,0.1361,0.9174,7.7551,1.1111,5.0,0.0,0.5556,1.6667,11.0092,0.0,0.0,1.1111,1.6667,5.5046,3.6697,20.1835,7.7778,1.6667,2.2222,4.4444,15.0,29.4444,0.5556,2.2222,2.7778,6.2585,0.0,0.0,5.5046,0.0,29.3578,36.6972,0.5556,0.0,1.9048,0.2721,0.0,0.2721,0.2721,0.9174,0.9174,0.0,0.0,0.0,0.0,0.2721,0.0,0.9174,0.0,0.9174,1.8349,0.1361,0.0,0.1361,0.1361,0.2721,0.6803,0.0,0.6803,0.0,0.0,0.0,0.0,0.0,0.0,11.0092,0.0,0.0,0.0,0.0
PEP_C3_Conversation005.txt,972,4.0298,0.5,0.464,0.7874,0.4115,0.0,36.2205,25.9843,0.1029,0.7874,0.0,25.1969,0.7874,0.9259,2.3663,11.0236,22.7074,0.2058,2.3622,1.0288,0.0,1.1317,3.1496,3.937,0.2058,0.7874,9.9794,10.917,37.0079,2.3622,0.7874,0.0,5.5118,0.7874,4.7244,4.8035,23.5597,0.0,2.3622,0.7874,16.5354,5.5118,0.3086,0.0,7.874,31.4961,29.9213,0.7874,6.2992,8.6614,3.1496,3.9301,2.3622,2.3622,1.6461,1.5748,1.5748,0.0,6.2992,0.0,2.3622,6.2992,0.0,23.622,4.7244,1.5748,3.1496,59.0551,10.2362,5.5118,10.2362,1.5432,21.2598,4.7244,10.2362,0.2058,3.1496,9.1564,0.4367,5.6769,0.4367,1.31,4.8035,28.3465,1.31,0.8734,0.0,0.0,3.1496,9.4488,18.1102,7.8603,1.31,3.9301,0.4367,8.2969,37.9913,3.0568,4.3668,0.0,5.9671,1.31,0.0,3.1496,0.7874,39.3701,15.748,0.4367,0.0,1.3374,0.4115,0.0,0.4115,0.2058,0.0,0.7874,0.7874,0.0,0.0,0.7874,0.2058,0.0,0.0,0.7874,0.0,0.7874,0.0,0.0,0.0,0.1029,0.0,0.1029,0.0,0.3086,1.5748,0.0,0.0,0.0,0.0,1.5748,4.7244,0.0,0.7874,0.0,0.7874
PEP_E1_Conversation001.txt,621,4.4187,0.5475,0.4767,0.0,0.6441,1.3158,17.1053,27.6316,1.1272,0.0,3.9474,15.7895,0.0,1.7713,0.9662,11.8421,21.9512,0.0,1.3158,0.4831,2.6316,0.8052,3.9474,1.3158,0.4831,0.0,10.467,14.0244,13.1579,7.8947,0.0,0.0,7.8947,2.6316,2.6316,7.3171,26.409,2.6316,2.6316,0.0,2.6316,9.2105,0.161,0.6098,28.9474,5.2632,19.7368,0.0,0.0,5.2632,3.9474,10.3659,3.9474,0.0,2.8986,0.0,3.9474,0.0,0.0,5.2632,3.9474,6.5789,0.0,6.5789,1.3158,3.9474,3.9474,68.4211,9.2105,13.1579,10.5263,0.161,31.5789,5.2632,5.2632,0.4831,5.2632,9.9839,0.6098,10.3659,0.0,1.8293,0.6098,6.5789,1.2195,0.0,0.6098,0.0,7.8947,6.5789,10.5263,10.3659,1.2195,7.3171,0.0,9.7561,25.6098,4.878,1.8293,1.2195,7.8905,0.6098,0.0,3.9474,2.6316,34.2105,5.2632,0.0,0.0,2.7375,0.3221,0.0,0.3221,0.0,5.2632,2.6316,0.0,0.0,0.0,0.0,0.161,1.3158,0.0,0.0,0.0,1.3158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4831,3.9474,0.0,0.0,0.0,0.0,3.9474,13.1579,0.0,0.0,0.0,0.0
PEP_E1_Conversation003.txt,433,4.3326,0.465,0.4503,0.0,0.0,2.1277,38.2979,38.2979,1.1547,0.0,0.0,25.5319,0.0,0.9238,0.0,6.383,33.0579,0.6928,0.0,0.2309,8.5106,0.2309,4.2553,2.1277,0.0,0.0,14.0878,14.876,19.1489,0.0,2.1277,0.0,0.0,0.0,0.0,4.9587,27.9446,0.0,0.0,0.0,10.6383,10.6383,0.0,0.0,2.1277,4.2553,8.5106,0.0,6.383,27.6596,8.5106,10.7438,4.2553,0.0,1.6166,2.1277,2.1277,2.1277,0.0,8.5106,2.1277,2.1277,0.0,12.766,4.2553,2.1277,0.0,85.1064,2.1277,10.6383,14.8936,0.2309,21.2766,4.2553,2.1277,0.2309,4.2553,13.6259,0.0,8.2645,0.0,0.0,2.4793,14.8936,1.6529,3.3058,0.0,0.0,2.1277,2.1277,19.1489,4.1322,1.6529,6.6116,0.0,9.9174,22.314,5.7851,6.6116,0.0,9.9307,2.4793,0.0,0.0,0.0,6.383,34.0426,0.0,0.0,1.1547,0.4619,0.0,0.4619,0.0,8.5106,0.0,0.0,2.1277,0.0,2.1277,0.2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2309,0.0,0.0,0.2309,0.0,0.2309,0.0,0.0,0.0,0.0,0.0,0.0,8.5106,0.0,2.1277,0.0,2.1277
PEP_E2_Conversation001.txt,755,4.147,0.4775,0.4305,0.0,0.7947,1.7699,30.9735,20.354,0.3974,0.0,4.4248,25.6637,0.0,2.5166,0.6623,6.1947,20.9302,0.1325,1.7699,1.457,7.0796,1.0596,4.4248,0.0,0.0,0.0,10.9934,16.2791,21.2389,1.7699,0.885,0.885,1.7699,1.7699,1.7699,2.3256,22.7815,0.885,2.6549,1.7699,19.469,9.7345,0.0,0.5814,31.8584,8.8496,10.6195,0.0,0.0,0.885,0.0,11.0465,2.6549,0.0,2.649,3.5398,3.5398,0.885,5.3097,1.7699,0.885,2.6549,0.0,8.8496,3.5398,0.0,2.6549,79.646,2.6549,12.3894,4.4248,0.6623,15.9292,1.7699,1.7699,0.1325,3.5398,10.0662,0.0,9.3023,0.0,0.5814,1.7442,17.6991,0.5814,1.7442,1.7442,1.1628,3.5398,3.5398,26.5487,6.9767,0.5814,4.6512,0.5814,4.6512,37.7907,11.6279,4.0698,1.1628,5.1656,1.7442,0.0,0.885,2.6549,40.708,0.885,0.0,0.0,2.2517,0.3974,0.1325,0.5298,0.2649,1.7699,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325,0.1325,0.0,0.7947,4.4248,0.0,0.0,0.0,0.0,4.4248,10.6195,0.0,1.7699,0.0,1.7699
PEP_E2_Conversation002.txt,755,4.8159,0.5725,0.494,0.0,0.9272,1.1364,34.0909,21.5909,0.3974,0.0,0.0,10.2273,2.2727,0.6623,0.1325,3.4091,27.7512,0.2649,1.1364,1.7219,2.2727,0.1325,3.4091,0.0,0.0,1.1364,10.3311,33.0144,15.9091,4.5455,0.0,0.0,0.0,1.1364,1.1364,9.5694,27.6821,2.2727,13.6364,0.0,9.0909,5.6818,0.0,0.9569,1.1364,34.0909,1.1364,9.0909,5.6818,11.3636,6.8182,7.177,3.4091,0.0,1.8543,4.5455,2.2727,0.0,5.6818,1.1364,7.9545,4.5455,0.0,19.3182,10.2273,1.1364,0.0,73.8636,0.0,5.6818,2.2727,0.0,14.7727,1.1364,7.9545,0.6623,2.2727,9.8013,0.0,23.9234,0.0,0.4785,0.0,13.6364,2.3923,2.3923,2.8708,0.0,4.5455,2.2727,27.2727,13.3971,2.3923,2.8708,0.0,7.6555,24.8804,0.4785,4.3062,0.0,8.2119,4.3062,0.0,5.6818,2.2727,35.2273,26.1364,0.0,0.1325,1.7219,0.1325,0.0,0.2649,0.2649,1.1364,4.5455,0.0,0.0,0.0,0.0,0.3974,0.0,0.0,0.0,3.4091,3.4091,0.0,0.0,0.2649,0.0,0.0,0.2649,0.0,0.3974,0.0,1.1364,0.0,0.0,0.0,1.1364,5.6818,0.0,0.0,0.0,0.0
PEP_E2_Conversation003.txt,1053,4.4283,0.4925,0.5033,0.0,0.7597,0.7519,35.3383,27.8195,0.2849,1.5038,0.0,16.5414,2.2556,1.5195,1.1396,3.0075,21.1409,0.1899,0.7519,0.5698,1.5038,0.8547,4.5113,0.0,0.0,0.0,10.4463,17.7852,21.8045,1.5038,0.7519,0.7519,1.5038,1.5038,3.0075,9.7315,28.3001,2.2556,7.5188,0.0,18.797,6.015,0.3799,0.6711,15.7895,15.7895,14.2857,8.2707,0.7519,9.0226,1.5038,5.3691,0.7519,0.7519,2.3742,1.5038,3.0075,0.0,6.015,0.0,3.0075,6.015,0.0,15.0376,5.2632,3.7594,2.2556,73.6842,5.2632,6.7669,0.7519,0.8547,21.0526,2.2556,12.782,0.3799,2.2556,9.7816,0.0,12.4161,0.6711,0.3356,3.3557,15.0376,0.6711,1.0067,0.3356,0.0,3.0075,4.5113,25.5639,8.3893,0.0,4.3624,1.6779,9.396,37.5839,1.3423,3.6913,0.3356,5.698,2.6846,0.0,3.7594,2.2556,31.5789,18.0451,0.0,0.0,2.0893,0.2849,0.0,0.2849,0.2849,0.0,0.7519,0.0,0.0,0.0,0.0,0.2849,0.7519,0.7519,0.0,0.7519,2.2556,0.095,0.0,0.0,0.095,0.0,0.1899,0.0,0.5698,1.5038,0.0,0.7519,0.7519,0.0,3.0075,6.7669,0.0,0.0,0.0,0.0
PEP_E2_Conversation004.txt,644,3.9488,0.395,0.4891,0.0,0.0,0.0,21.3483,23.5955,0.3106,0.0,1.1236,26.9663,1.1236,1.7081,1.087,8.9888,17.2414,0.0,1.1236,0.9317,0.0,1.7081,5.618,1.1236,0.3106,0.0,6.677,9.1954,24.7191,3.3708,1.1236,0.0,1.1236,5.618,7.8652,4.023,27.0186,7.8652,1.1236,1.1236,12.3596,2.2472,0.6211,0.0,4.4944,37.0787,32.5843,2.2472,7.8652,1.1236,4.4944,6.8966,1.1236,0.0,3.1056,2.2472,3.3708,0.0,5.618,0.0,3.3708,3.3708,0.0,4.4944,2.2472,6.7416,3.3708,73.0337,10.1124,6.7416,7.8652,1.5528,23.5955,1.1236,15.7303,0.0,3.3708,5.7453,1.1494,6.3218,1.7241,0.0,1.1494,14.6067,1.7241,1.1494,1.1494,0.0,4.4944,14.6067,19.1011,4.5977,0.5747,5.7471,0.0,1.7241,38.5057,0.5747,1.1494,4.5977,9.9379,0.5747,0.0,1.1236,8.9888,41.573,11.236,0.0,0.0,3.1056,0.0,0.0,0.0,0.0,0.0,1.1236,0.0,0.0,0.0,0.0,0.3106,0.0,2.2472,0.0,0.0,2.2472,0.1553,0.0,0.0,0.1553,0.0,0.3106,0.0,0.7764,2.2472,1.1236,0.0,0.0,0.0,3.3708,5.618,0.0,1.1236,0.0,1.1236
PEP_E2_Conversation005.txt,773,4.2757,0.5175,0.4631,0.0,0.7762,1.1111,24.4444,28.8889,1.0349,0.0,2.2222,13.3333,1.1111,1.0349,0.9056,10.0,24.6305,0.1294,1.1111,0.7762,2.2222,0.6468,4.4444,0.0,0.6468,0.0,10.4787,9.8522,22.2222,7.7778,2.2222,1.1111,6.6667,2.2222,0.0,2.9557,26.2613,2.2222,2.2222,0.0,14.4444,3.3333,0.2587,0.4926,8.8889,37.7778,24.4444,0.0,0.0,1.1111,3.3333,10.3448,4.4444,0.0,2.458,5.5556,2.2222,0.0,0.0,2.2222,1.1111,0.0,0.0,50.0,7.7778,0.0,1.1111,28.8889,3.3333,12.2222,13.3333,0.7762,35.5556,2.2222,3.3333,0.0,2.2222,9.9612,0.4926,5.9113,0.0,1.4778,0.4926,13.3333,0.0,0.9852,2.9557,0.4926,11.1111,2.2222,21.1111,4.4335,0.9852,6.8966,0.0,2.4631,32.5123,6.8966,6.4039,0.4926,8.7969,1.9704,0.0,1.1111,2.2222,46.6667,1.1111,0.0,0.0,1.9405,0.6468,0.1294,0.7762,0.3881,2.2222,0.0,0.0,0.0,0.0,0.0,0.1294,0.0,0.0,0.0,1.1111,1.1111,0.0,0.0,0.1294,0.0,0.0,0.1294,0.0,0.5175,3.3333,0.0,0.0,0.0,0.0,3.3333,10.0,0.0,2.2222,0.0,2.2222
PEP_E2_Conversation006.txt,593,4.0253,0.4375,0.4182,0.0,0.3373,7.9545,21.5909,18.1818,0.5059,0.0,6.8182,25.0,0.0,1.1804,1.3491,2.2727,22.5564,0.1686,0.0,0.3373,0.0,4.7218,5.6818,0.0,0.0,1.1364,8.2631,5.2632,17.0455,4.5455,2.2727,0.0,6.8182,4.5455,1.1364,1.5038,22.4283,1.1364,1.1364,0.0,9.0909,3.4091,0.8432,0.7519,5.6818,20.4545,20.4545,9.0909,42.0455,2.2727,6.8182,6.015,3.4091,0.0,2.0236,12.5,0.0,0.0,3.4091,0.0,0.0,10.2273,0.0,3.4091,9.0909,1.1364,25.0,52.2727,9.0909,6.8182,4.5455,2.0236,27.2727,4.5455,12.5,0.1686,0.0,8.0944,0.0,5.2632,0.7519,0.7519,2.2556,9.0909,0.0,0.0,0.7519,0.0,6.8182,5.6818,11.3636,6.015,0.0,9.0226,0.0,9.0226,27.8195,4.5113,1.5038,1.5038,8.769,0.0,0.0,2.2727,1.1364,26.1364,53.4091,0.7519,0.0,2.0236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8182,0.0,0.0,0.0,0.0
PEP_E2_Conversation007.txt,721,4.5104,0.5075,0.4854,0.0,0.6935,6.25,21.875,46.875,1.387,0.0,3.125,7.8125,4.6875,0.9709,0.0,1.5625,36.3636,0.0,0.0,0.2774,1.5625,0.0,4.6875,1.5625,0.0,0.0,14.4244,13.6364,14.0625,6.25,0.0,0.0,3.125,0.0,1.5625,15.0,30.5132,9.375,6.25,1.5625,18.75,6.25,0.0,0.9091,3.125,20.3125,0.0,4.6875,9.375,12.5,12.5,3.6364,1.5625,0.0,2.6352,7.8125,10.9375,0.0,1.5625,3.125,0.0,10.9375,0.0,21.875,9.375,4.6875,0.0,67.1875,0.0,6.25,0.0,0.0,29.6875,4.6875,9.375,0.5548,0.0,13.4535,0.4545,9.0909,0.0,0.0,1.3636,4.6875,0.4545,2.7273,0.4545,0.0,6.25,3.125,12.5,12.2727,0.9091,3.6364,1.8182,5.0,17.2727,2.2727,3.1818,0.9091,11.0957,1.3636,0.0,3.125,10.9375,23.4375,26.5625,1.3636,0.1387,2.3578,0.0,0.0,0.1387,0.2774,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1387,0.0,0.0,0.1387,0.0,0.4161,1.5625,1.5625,0.0,0.0,0.0,3.125,6.25,0.0,0.0,0.0,0.0
PEP_E3_Conversation001.txt,437,4.0206,0.51,0.4691,0.0,0.0,4.0,20.0,22.0,0.4577,0.0,2.0,24.0,0.0,1.1442,1.1442,6.0,28.1553,0.2288,2.0,0.4577,0.0,0.6865,2.0,2.0,0.2288,0.0,10.7551,18.4466,22.0,4.0,0.0,2.0,2.0,2.0,4.0,3.8835,23.5698,2.0,10.0,0.0,16.0,2.0,0.0,0.0,6.0,62.0,18.0,0.0,10.0,6.0,4.0,8.7379,8.0,0.0,1.373,4.0,4.0,2.0,6.0,0.0,4.0,10.0,0.0,6.0,6.0,6.0,6.0,74.0,16.0,14.0,8.0,1.1442,20.0,2.0,18.0,0.0,6.0,9.1533,0.0,10.6796,0.9709,0.0,5.8252,14.0,1.9417,0.0,0.0,0.0,6.0,8.0,36.0,6.7961,3.8835,0.0,0.9709,9.7087,20.3883,0.0,3.8835,7.767,8.6957,4.8544,0.0,2.0,2.0,68.0,16.0,0.9709,0.0,0.9153,0.2288,0.2288,0.4577,0.6865,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1442,8.0,0.0,2.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0
PEP_E3_Conversation002.txt,877,4.5542,0.5825,0.5165,0.0,0.5701,4.3011,21.5054,49.4624,0.9122,0.0,0.0,18.2796,3.2258,1.0262,0.3421,7.5269,21.4286,0.2281,1.0753,0.4561,0.0,0.5701,2.1505,1.0753,0.114,0.0,11.5165,18.254,19.3548,3.2258,1.0753,1.0753,4.3011,1.0753,3.2258,8.7302,28.7343,8.6022,3.2258,0.0,27.957,6.4516,0.2281,1.1905,11.828,5.3763,6.4516,0.0,7.5269,19.3548,7.5269,6.746,5.3763,0.0,1.3683,4.3011,2.1505,1.0753,2.1505,3.2258,2.1505,2.1505,0.0,22.5806,11.828,8.6022,1.0753,62.3656,4.3011,11.828,9.6774,0.0,40.8602,4.3011,6.4516,0.3421,4.3011,10.6043,0.0,12.3016,0.0,0.3968,1.5873,11.828,1.1905,2.381,1.1905,0.7937,5.3763,5.3763,15.0538,7.5397,0.7937,3.5714,3.9683,6.3492,18.254,5.5556,5.1587,1.1905,10.7184,0.7937,0.0,7.5269,8.6022,17.2043,26.8817,0.3968,0.0,1.2543,0.2281,0.0,0.2281,0.114,3.2258,1.0753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.114,0.2281,0.0,0.5701,3.2258,0.0,0.0,0.0,0.0,3.2258,10.7527,0.0,1.0753,0.0,1.0753
PEP_E3_Conversation003.txt,451,4.1463,0.49,0.4302,1.7857,0.2217,5.3571,42.8571,48.2143,1.7738,0.0,3.5714,21.4286,1.7857,1.3304,0.0,10.7143,31.1321,0.4435,0.0,0.4435,0.0,0.2217,0.0,1.7857,0.4435,0.0,11.5299,16.0377,19.6429,3.5714,0.0,0.0,3.5714,0.0,7.1429,9.434,23.5033,1.7857,1.7857,0.0,25.0,0.0,0.0,0.0,26.7857,5.3571,14.2857,0.0,0.0,3.5714,5.3571,3.7736,0.0,0.0,1.5521,7.1429,1.7857,0.0,0.0,7.1429,5.3571,1.7857,0.0,5.3571,16.0714,1.7857,0.0,80.3571,0.0,8.9286,12.5,0.0,23.2143,3.5714,3.5714,0.4435,3.5714,11.0865,0.0,10.3774,0.0,0.9434,3.7736,10.7143,2.8302,0.0,0.9434,0.9434,3.5714,8.9286,12.5,16.0377,0.0,1.8868,0.0,14.1509,13.2075,0.0,5.6604,0.0,8.8692,1.8868,0.0,3.5714,1.7857,32.1429,3.5714,0.0,0.0,1.5521,0.0,0.0,0.0,0.2217,7.1429,5.3571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2217,0.0,0.0,0.0,0.2217,0.0,0.4435,0.0,0.0,1.7857,0.0,0.0,1.7857,8.9286,0.0,0.0,0.0,0.0
